Harga,Tahun,Jarak_km,CC_mid,Usia_mobil,Merek,Model,Varian,Tipe bahan bakar,Transmisi,Tipe bodi,Sistem Penggerak,Warna,Tipe Penjual,KotaKab,Provinsi,Nama Bursa Mobil
158000000.0,2014.0,47500.0,,11.0,Subaru,XV,Premium,Bensin,Automatic Triptonic,nan,All Wheel Drive (AWD),Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Permata Hijau
125000000.0,2013.0,42500.0,1250.0,12.0,KIA,Rio,Hatchback,Bensin,Manual,Hatchback,Front Wheel Drive (FWD),Putih,Individu,Semarang Kota,Jawa Tengah,nan
85000000.0,2017.0,22500.0,1250.0,8.0,Datsun,Go,Panca T Active,Bensin,Manual,Hatchback,nan,Putih,Individu,Padang Kota,Sumatra Barat,nan
250000000.0,,300000.0,3000.0,,Ford,Lain-lain,Lain-lain,Bensin,Automatic,Sedan,4X2,Kuning,Individu,Jakarta Timur,Jakarta D.K.I.,nan
110000000.0,2018.0,7500.0,1250.0,7.0,Datsun,Go+,Panca T Opt,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Silver,Individu,Tangerang Selatan Kota,Banten,nan
155000000.0,2013.0,97500.0,1250.0,12.0,Honda,Freed,S,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Putih,nan,Sleman Kab.,Yogyakarta D.I.,nan
120000000.0,2019.0,7500.0,1250.0,6.0,Datsun,Go+,Panca T,Bensin,Manual,Compact & City Car,4X2,Merah,Diler,Bekasi Kota,Jawa Barat,nan
30000000.0,1998.0,117500.0,1250.0,27.0,Daihatsu,Espass,Lain-lain,Bensin,Manual,Minibus,4X2,Putih,Individu,Pati Kab.,Jawa Tengah,nan
82000000.0,2012.0,87500.0,1250.0,13.0,Suzuki,APV,GL,Bensin,Manual,MPV,4X2,Silver,nan,Semarang Kota,Jawa Tengah,nan
110000000.0,2016.0,52500.0,1250.0,9.0,Toyota,Calya,G,Bensin,Automatic,Minibus,Front Wheel Drive (FWD),Merah,nan,Medan Kota,Sumatra Utara,nan
34000000.0,2004.0,27500.0,2500.0,21.0,Ford,Ranger,Standard,Diesel,Manual,Pick-up,4X2,Merah,nan,Banjarmasin Kota,Kalimantan Selatan,Bursa Mobil MGK Kemayoran
745000000.0,2016.0,7500.0,1750.0,9.0,Mini Cooper,Mini Cooper,Lain-lain,Bensin,Automatic,Minibus,All Wheel Drive (AWD),Merah,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
72900000.0,2002.0,47500.0,2500.0,23.0,Mitsubishi,Kuda,Grandia,Bensin,Manual,Minibus,4X2,Coklat,Individu,Jakarta Timur,Jakarta D.K.I.,nan
405000000.0,2012.0,52500.0,2500.0,13.0,Lexus,RX,270,Bensin,Automatic,SUV,4X2,Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
48000000.0,2002.0,7500.0,,23.0,Hyundai,Atoz,GLX,Bensin,Manual,nan,nan,Biru,nan,Bukittinggi Kota,Sumatra Barat,nan
105000000.0,2011.0,112500.0,1750.0,14.0,Subaru,Legacy,2.0,Bensin,Automatic Triptonic,Sedan,All Wheel Drive (AWD),Putih,Individu,Batam Kota,Kepulauan Riau,nan
34000000.0,1992.0,32500.0,1750.0,33.0,Lain-lain,Lain-lain,nan,Bensin,Manual,Bus,4X2,Hijau,Individu,Jakarta Selatan,Jakarta D.K.I.,Bursa Gading Auto Center
655000000.0,2012.0,27500.0,1750.0,13.0,Mercedes-Benz,CLS,Lain-lain,Bensin,Automatic Triptonic,Sedan,Front Wheel Drive (FWD),Putih,Diler,Jakarta Barat,Jakarta D.K.I.,nan
295000000.0,1997.0,102500.0,3000.0,28.0,Jeep,Cherokee,Limited,Bensin,Automatic,SUV,4X4,Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
200000000.0,2017.0,42500.0,1250.0,8.0,Chevrolet,Trax,LTZ,Bensin,Automatic,SUV,nan,Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
19750000.0,1988.0,297500.0,1750.0,37.0,Mazda,Lain-lain,Lain-lain,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Kuning,Individu,Surabaya Kota,Jawa Timur,Bursa Mobil Blok M Plaza
52000000.0,1999.0,207500.0,2500.0,26.0,Isuzu,Panther,nan,Diesel,Manual,Minibus,4X2,Biru,Individu,Jakarta Timur,Jakarta D.K.I.,nan
50000000.0,2001.0,122500.0,1750.0,24.0,Chevrolet,Zafira,1.8,Bensin,Automatic,Minibus,Front Wheel Drive (FWD),Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
142000000.0,2018.0,7500.0,1250.0,7.0,Honda,Brio,Satya E,Bensin,Manual,nan,nan,Putih,Diler,Pontianak Kota,Kalimantan Barat,nan
60000000.0,2013.0,192500.0,1250.0,12.0,Hyundai,Excel,Lain-lain,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Putih,Individu,Yogyakarta Kota,Yogyakarta D.I.,nan
69000000.0,2009.0,92500.0,1250.0,16.0,KIA,Picanto,SE,Bensin,Manual,Hatchback,4X2,Merah,nan,Samarinda Kota,Kalimantan Timur,nan
86500000.0,2016.0,7500.0,1250.0,9.0,Datsun,Go+,Panca T Opt,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Hitam,Individu,Malang Kab.,Jawa Timur,nan
30000000.0,1989.0,42500.0,1000.0,36.0,Suzuki,Katana,1.0,Bensin,Manual,Jeep,4X2,Marun,Individu,Ogan Komering Ilir Kab.,Sumatra Selatan,Bursa Mobil Blok M Plaza
185000000.0,2012.0,42500.0,2500.0,13.0,Honda,CR-V,2.4 i-VTEC,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Abu-abu,Diler,Bandung Kota,Jawa Barat,nan
47500000.0,2007.0,32500.0,1250.0,18.0,Suzuki,Carry,Lain-lain,Bensin,Manual,Pick-up,4X2,Merah,Individu,Gresik Kab.,Jawa Timur,nan
155000000.0,2016.0,47500.0,,9.0,Daihatsu,Terios,R,Bensin,Automatic,nan,nan,Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
50000000.0,2001.0,167500.0,1250.0,24.0,Peugeot,206,Lain-lain,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Biru,Diler,Bandung Kota,Jawa Barat,nan
125000000.0,2010.0,107500.0,2500.0,15.0,Mitsubishi,Grandis,nan,Bensin,Automatic Triptonic,nan,nan,Abu-abu,Diler,Jakarta Barat,Jakarta D.K.I.,Bursa Mobil Bintaro
85000000.0,2014.0,62500.0,1250.0,11.0,KIA,Picanto,M/T,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Putih,nan,Bandung Kota,Jawa Barat,nan
298000000.0,2017.0,7500.0,1750.0,8.0,Mazda,Biante,2.0 SKYACTIV,Bensin,Automatic,nan,nan,Putih,Diler,Jakarta Selatan,Jakarta D.K.I.,nan
236000000.0,2011.0,137500.0,2500.0,14.0,Mitsubishi,Pajero Sport,2.5L Dakar,Diesel,Automatic,SUV,4X2,Abu-abu,Individu,Jakarta Timur,Jakarta D.K.I.,nan
725000000.0,2012.0,12500.0,,13.0,Mercedes-Benz,SLK,Lain-lain,Bensin,Automatic Triptonic,nan,nan,Putih,Individu,Bogor Kota,Jawa Barat,nan
70000000.0,2008.0,67500.0,,17.0,Chevrolet,Aveo,LS,Bensin,Manual,Hatchback,nan,Hitam,Individu,Surabaya Kota,Jawa Timur,nan
55000000.0,1995.0,187500.0,2500.0,30.0,BMW,Serie 3,320i,Bensin,Automatic,Sedan,nan,Silver,Individu,Jakarta Timur,Jakarta D.K.I.,nan
450000000.0,2011.0,27500.0,,14.0,Jeep,Cherokee,Lain-lain,Bensin,Automatic,nan,nan,Abu-abu,Diler,Jakarta Pusat,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
16300000.0,1991.0,32500.0,1250.0,34.0,Mazda,MR-90,Lain-lain,Bensin,Manual,Hatchback,Rear Wheel Drive (RWD),Hitam,Individu,Bogor Kab.,Jawa Barat,nan
65000000.0,2011.0,22500.0,1250.0,14.0,Toyota,Avanza,G,Bensin,Manual,SUV,4X2,Hitam,Individu,Bontang Kota,Kalimantan Timur,nan
42000000.0,2011.0,37500.0,1000.0,14.0,Lain-lain,Lain-lain,nan,Listrik,Automatic,Compact & City Car,All Wheel Drive (AWD),Hitam,Individu,Denpasar Kota,Bali,nan
650000000.0,2017.0,7500.0,,8.0,Mercedes-Benz,C-Class,C200,Bensin,Automatic,nan,nan,Hitam,nan,Jakarta Selatan,Jakarta D.K.I.,nan
155000000.0,1996.0,42500.0,1750.0,29.0,Mobil CBU,Mobil CBU Lainnya,Lain-lain,Bensin,Automatic,Wagon,All Wheel Drive (AWD),Abu-abu,nan,Jakarta Selatan,Jakarta D.K.I.,nan
103000000.0,2014.0,17500.0,,11.0,Hyundai,i10,GLS,Bensin,Manual,nan,nan,Putih,nan,Gianyar Kab.,Bali,nan
150000000.0,2014.0,87500.0,2500.0,11.0,Mitsubishi,Strada Triton,GLX,Diesel,Manual,Double Cabin,4X4,Abu-abu,Individu,Medan Kota,Sumatra Utara,Bursa Gading Auto Center
23000000.0,2011.0,62500.0,1250.0,14.0,Geely,MK,1.5,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Abu-abu,Individu,Malang Kota,Jawa Timur,nan
75000000.0,2007.0,87500.0,2500.0,18.0,Chevrolet,Captiva,Lain-lain,Bensin,Automatic Triptonic,SUV,Front Wheel Drive (FWD),Abu-abu,Individu,Boyolali Kab.,Jawa Tengah,nan
17500000.0,,32500.0,1250.0,,Mazda,Lain-lain,Lain-lain,Bensin,Manual,Classic Car,4X2,Biru,Individu,Medan Kota,Sumatra Utara,nan
35000000.0,2003.0,52500.0,1250.0,22.0,Hyundai,Excel,Lain-lain,Bensin,Manual,Sedan,4X2,Silver,Individu,Mukomuko Kab.,Bengkulu,nan
225000000.0,2013.0,62500.0,,12.0,Volkswagen,Golf,MkVII 1.4 TSI,Bensin,Automatic,nan,nan,Merah,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
220000000.0,2008.0,157500.0,2500.0,17.0,Nissan,Elgrand,HWS,Bensin,Automatic,Van,Front Wheel Drive (FWD),Hitam,nan,Bekasi Kota,Jawa Barat,nan
75000000.0,2004.0,112500.0,,21.0,Nissan,Serena,HWS,Bensin,Automatic,nan,nan,Hitam,nan,Sleman Kab.,Yogyakarta D.I.,nan
148000000.0,2015.0,62500.0,1250.0,10.0,Toyota,Yaris,E,Bensin,Manual,Compact & City Car,4X2,Silver,Individu,Pekanbaru Kota,Riau,nan
120000000.0,2014.0,67500.0,1250.0,11.0,Chevrolet,Aveo,LT,Bensin,Automatic,Hatchback,Front Wheel Drive (FWD),Putih,Individu,Surabaya Kota,Jawa Timur,nan
50000000.0,2005.0,92500.0,1250.0,20.0,Hyundai,Atoz,GLX,Bensin,Manual,Hatchback,4X2,Abu-abu,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
85000000.0,2011.0,147500.0,,14.0,Nissan,Grand livina,Lain-lain,Bensin,Automatic,nan,Front Wheel Drive (FWD),Hitam,Diler,Bandung Kota,Jawa Barat,nan
30500000.0,1997.0,227500.0,1750.0,28.0,Mazda,Lantis,1.8 NA,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Merah,Individu,Jakarta Timur,Jakarta D.K.I.,nan
80000000.0,2012.0,82500.0,1250.0,13.0,Chevrolet,Spark,LT,Bensin,Manual,SUV,Front Wheel Drive (FWD),Biru,Diler,Jambi Kota,Jambi,nan
429000000.0,2017.0,12500.0,2500.0,8.0,Mitsubishi,Pajero Sport,2.5L Dakar,Diesel,Automatic Triptonic,MPV,4X2,Hitam,nan,Sidoarjo  Kab.,Jawa Timur,nan
74000000.0,2005.0,172500.0,2500.0,20.0,Nissan,X-Trail,Lain-lain,Bensin,Automatic,SUV,nan,Abu-abu,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Blok M Square
117500000.0,2010.0,122500.0,2500.0,15.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic,Jeep,All Wheel Drive (AWD),Hitam,Diler,Bandung Kota,Jawa Barat,nan
140000000.0,2018.0,27500.0,1250.0,7.0,Datsun,Go+,Panca T Style,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Hitam,Individu,Simalungun Kab.,Sumatra Utara,nan
595000000.0,2017.0,12500.0,1750.0,8.0,BMW,X1,sDrive18i xLine,Bensin,Automatic Triptonic,MPV,Front Wheel Drive (FWD),Putih,Individu,Jakarta Utara,Jakarta D.K.I.,Bursa Otomotif Sunter
123000000.0,2010.0,92500.0,1750.0,15.0,Toyota,Altis,G,Bensin,Automatic,nan,Front Wheel Drive (FWD),Silver,Individu,Jakarta Timur,Jakarta D.K.I.,nan
795000000.0,2015.0,7500.0,1750.0,10.0,Mercedes-Benz,GLA-Class,GLA45 AMG,Bensin,Automatic,Jeep,All Wheel Drive (AWD),Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
92000000.0,2017.0,37500.0,1250.0,8.0,Datsun,Go+,Panca A Opt,Bensin,Manual,Compact & City Car,4X2,Putih,Diler,Medan Kota,Sumatra Utara,nan
535000000.0,2016.0,7500.0,,9.0,Mini Cooper,Mini Cooper,Lain-lain,Bensin,Automatic Triptonic,nan,nan,Abu-abu,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Otomotif Sunter
39500000.0,2002.0,147500.0,,23.0,KIA,Visto,Lain-lain,Bensin,Automatic,nan,nan,Hijau,Individu,Sukoharjo Kab.,Jawa Tengah,nan
175000000.0,2012.0,57500.0,,13.0,Mazda,6,Lain-lain,Bensin,Automatic,Sedan,All Wheel Drive (AWD),Putih,Individu,Surabaya Kota,Jawa Timur,nan
799000000.0,2012.0,22500.0,2500.0,13.0,Porsche,Boxster,Lain-lain,Bensin,Automatic,Sports & Super Car,4X2,Putih,Diler,Yogyakarta Kota,Yogyakarta D.I.,nan
157500000.0,2013.0,72500.0,1250.0,12.0,Nissan,Juke,RX,Bensin,Automatic,Hatchback,Front Wheel Drive (FWD),Silver,Diler,Surabaya Kota,Jawa Timur,nan
110000000.0,2003.0,87500.0,2500.0,22.0,Isuzu,D-Max,Lain-lain,Diesel,Manual,Double Cabin,4X4,Silver,Individu,Kediri Kota,Jawa Timur,nan
210000000.0,2016.0,27500.0,1750.0,9.0,Mitsubishi,Outlander,nan,Bensin,Automatic,SUV,nan,Putih,Diler,Bandung Kota,Jawa Barat,nan
65000000.0,1986.0,62500.0,1000.0,39.0,Suzuki,Jimny,Lain-lain,Bensin,Manual,Jeep,4X4,Abu-abu,Individu,Medan Kota,Sumatra Utara,nan
70000000.0,2017.0,97500.0,1000.0,8.0,Daihatsu,Ayla,M,Bensin,Manual,Compact & City Car,4X2,Silver,Individu,Balikpapan Kota,Kalimantan Timur,Bursa Otomotif Sunter
235000000.0,2015.0,32500.0,1250.0,10.0,Honda,HR-V,E CVT,Bensin,Automatic Triptonic,SUV,Front Wheel Drive (FWD),Hitam,Individu,Denpasar Kota,Bali,nan
110000000.0,2017.0,12500.0,1250.0,8.0,Toyota,Calya,G,Bensin,Manual,Minibus,All Wheel Drive (AWD),Putih,Individu,Tangerang Kota,Banten,Bursa Gading Auto Center
92000000.0,2002.0,102500.0,1750.0,23.0,Mercedes-Benz,C-Class,C180,Bensin,Automatic Triptonic,Sedan,4X2,Silver,Individu,Bogor Kota,Jawa Barat,Bursa Mobil Kelapa Gading
1425000000.0,2018.0,17500.0,3000.0,7.0,Mercedes-Benz,C-Class,C43 AMG,Bensin,Automatic Triptonic,Coupe,All Wheel Drive (AWD),Putih,Individu,Bekasi Kota,Jawa Barat,Bursa Mobil POSH Bekasi
148000000.0,2014.0,107500.0,1750.0,11.0,Chevrolet,Orlando,LT,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Hitam,Diler,Jakarta Pusat,Jakarta D.K.I.,nan
150000000.0,2014.0,32500.0,1250.0,11.0,Toyota,Yaris,TRD Sportivo,Bensin,Manual,Minibus,nan,Oranye,nan,Palembang Kota,Sumatra Selatan,nan
60000000.0,2008.0,112500.0,1250.0,17.0,KIA,Lain-lain,Lain-lain,Bensin,Manual,Hatchback,4X2,Hitam,Individu,Bandung Kab.,Jawa Barat,nan
135000000.0,2004.0,77500.0,1750.0,21.0,BMW,Serie 3,318i E46 Facelift 2.0,Bensin,Automatic,Sedan,4X2,Hitam,Individu,Jakarta Timur,Jakarta D.K.I.,nan
60000000.0,2005.0,207500.0,1750.0,20.0,KIA,Sportage,Lain-lain,Bensin,Automatic,Jeep,4X4,Putih,Individu,Dumai Kota,Riau,nan
223000000.0,2013.0,162500.0,3000.0,12.0,Isuzu,Lain-lain,Lain-lain,Diesel,Manual,Bus,4X2,Biru,Individu,Jakarta Timur,Jakarta D.K.I.,nan
795000000.0,2016.0,32500.0,2500.0,9.0,BMW,X5,xDrive35i xLine,Bensin,Automatic,SUV,All Wheel Drive (AWD),Hitam,Individu,Jakarta Utara,Jakarta D.K.I.,nan
89500000.0,2013.0,92500.0,1250.0,12.0,Hyundai,Excel,1.4,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Putih,Individu,Surakarta Kota,Jawa Tengah,nan
42000000.0,1997.0,292500.0,1750.0,28.0,Mazda,Familia,Lain-lain,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Abu-abu,Individu,Kebumen Kab.,Jawa Tengah,nan
95000000.0,2017.0,42500.0,,8.0,Daihatsu,Gran max Pick-up,Lain-lain,Bensin,Manual,nan,nan,Putih,nan,Surabaya Kota,Jawa Timur,nan
1095000000.0,2012.0,17500.0,3000.0,13.0,Porsche,Cayenne,V6 3.6,Bensin,Automatic Triptonic,Sedan,4X2,Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil Kelapa Gading
140000000.0,2010.0,62500.0,2500.0,15.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic Triptonic,nan,All Wheel Drive (AWD),Silver,Individu,Sidoarjo  Kab.,Jawa Timur,nan
280000000.0,2011.0,82500.0,2500.0,14.0,Mitsubishi,Pajero Sport,2.5L Dakar,Diesel,Automatic Triptonic,Jeep,4X2,Hitam,Individu,Padang Pariaman Kab.,Sumatra Barat,nan
70000000.0,2010.0,300000.0,2500.0,15.0,KIA,Travello,Lain-lain,Diesel,Manual,Minibus,4X4,Silver,Individu,Surabaya Kota,Jawa Timur,Bursa Otomotif Sunter
95000000.0,2012.0,67500.0,1750.0,13.0,Proton,Exora,CFE Prime,Bensin,Automatic,Minibus,Front Wheel Drive (FWD),Hitam,Individu,Semarang Kota,Jawa Tengah,nan
58000000.0,1997.0,27500.0,2500.0,28.0,Isuzu,Panther,LS Hi Grade,Diesel,Manual,MPV,4X2,Biru,Individu,Pelalawan Kab.,Riau,nan
165000000.0,2015.0,37500.0,1250.0,10.0,Mazda,2,R,Bensin,Automatic Triptonic,Hatchback,4X2,Merah,Individu,Jakarta Utara,Jakarta D.K.I.,nan
265000000.0,2014.0,62500.0,2500.0,11.0,Mazda,CX-5,Grand Touring,Bensin,Automatic Triptonic,SUV,Front Wheel Drive (FWD),Putih,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
88999999.0,2015.0,72500.0,1250.0,10.0,Datsun,Go+,Panca T Opt,Bensin,Manual,Compact & City Car,4X2,Putih,Diler,Surabaya Kota,Jawa Timur,Bursa Mobil DTC
38000000.0,2010.0,82500.0,1250.0,15.0,Chery,QQ,Compact City,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Merah,Diler,Jakarta Selatan,Jakarta D.K.I.,nan
335000000.0,2014.0,42500.0,2500.0,11.0,Ford,Ranger,WildTrak,Diesel,Automatic,Double Cabin,4X4,Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,nan
92000000.0,2009.0,172500.0,1750.0,16.0,Proton,Exora,CPS Executive,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Hitam,Individu,Balikpapan Kota,Kalimantan Timur,nan
220000000.0,2013.0,62500.0,,12.0,Dodge,Journey,SXT Plantinum,Bensin,Automatic Triptonic,nan,nan,Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
167500000.0,2013.0,67500.0,1250.0,12.0,Honda,Jazz,RS,Bensin,Automatic Triptonic,Hatchback,Front Wheel Drive (FWD),Putih,nan,Bandung Kota,Jawa Barat,nan
80500000.0,2011.0,7500.0,1250.0,14.0,Ford,Fiesta,Trend,Bensin,Automatic Triptonic,Hatchback,nan,Putih,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
245000000.0,2007.0,37500.0,2500.0,18.0,Mercedes-Benz,C-Class,C280,Bensin,Automatic,Sedan,4X2,Hitam,Diler,Surabaya Kota,Jawa Timur,Bursa Mobil DTC
72000000.0,2009.0,102500.0,1250.0,16.0,Nissan,Grand livina,Lain-lain,Bensin,Automatic,Minibus,Front Wheel Drive (FWD),Silver,Individu,Tangerang Kota,Banten,nan
40000000.0,2000.0,162500.0,1000.0,25.0,Hyundai,Atoz,GLS,Bensin,Automatic,Compact & City Car,Front Wheel Drive (FWD),Silver,Individu,Bandung Kota,Jawa Barat,nan
125000000.0,2016.0,52500.0,3000.0,9.0,Mitsubishi,L300,Pick Up,Diesel,Manual,Pick-up,4X2,Putih,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
120000000.0,2019.0,12500.0,1750.0,6.0,DFSK (Dongfeng Sokon),Super Cab,1.5L,Bensin,Manual,Pick-up,4X2,Putih,Individu,Bandung Kota,Jawa Barat,nan
95000000.0,1998.0,157500.0,2500.0,27.0,Volkswagen,Caravelle,2.5,Bensin,Automatic,nan,nan,Hijau,Individu,Bandung Kota,Jawa Barat,nan
99000000.0,2015.0,32500.0,1250.0,10.0,Toyota,Etios,G,Bensin,Manual,Compact & City Car,4X2,Putih,nan,Bekasi Kab.,Jawa Barat,nan
50000000.0,1999.0,127500.0,2500.0,26.0,Honda,Accord,2.4L Vti,Bensin,Automatic,Sedan,4X2,Putih,nan,Bekasi Kab.,Jawa Barat,nan
188000000.0,2018.0,27500.0,1250.0,7.0,Daihatsu,Terios,R,Bensin,Manual,MPV,Rear Wheel Drive (RWD),Putih,Diler,Jakarta Timur,Jakarta D.K.I.,Bursa Gading Auto Center
195000000.0,2017.0,52500.0,2500.0,8.0,Mitsubishi,Strada Triton,HD-X,Diesel,Manual,Double Cabin,4X4,Putih,nan,Samarinda Kota,Kalimantan Timur,nan
163000000.0,2015.0,42500.0,,10.0,Mazda,2,R,Bensin,Automatic,nan,nan,Merah,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
52000000.0,1999.0,27500.0,2500.0,26.0,Honda,Lain-lain,Lain-lain,Bensin,Manual,Sedan,All Wheel Drive (AWD),Hitam,Individu,Bekasi Kota,Jawa Barat,nan
40000000.0,2001.0,192500.0,2500.0,24.0,Chevrolet,Blazer,Lain-lain,Bensin,Manual,SUV,nan,Biru,Individu,Jakarta Timur,Jakarta D.K.I.,nan
89000000.0,2009.0,102500.0,1250.0,16.0,Daihatsu,Xenia,X 1.3 Plus,Bensin,Manual,Minibus,Rear Wheel Drive (RWD),Silver,Individu,Sidoarjo  Kab.,Jawa Timur,nan
250000000.0,2016.0,27500.0,1750.0,9.0,Mazda,Biante,2.0,Bensin,Manual,SUV,4X2,Hitam,Diler,Surabaya Kota,Jawa Timur,nan
75000000.0,2015.0,22500.0,1250.0,10.0,Datsun,Go+,Panca T,Bensin,Manual,Compact & City Car,4X2,Putih,Individu,Bekasi Kota,Jawa Barat,nan
65000000.0,2006.0,162500.0,1250.0,19.0,Chevrolet,Aveo,LT,Bensin,Manual,Hatchback,Rear Wheel Drive (RWD),Merah,nan,Banjarbaru Kota,Kalimantan Selatan,nan
180000000.0,2010.0,62500.0,1750.0,15.0,Mercedes-Benz,C-Class,C200,Bensin,Automatic,nan,nan,Abu-abu,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
145000000.0,2008.0,142500.0,,17.0,Isuzu,Panther,2.5,Diesel,Manual,nan,nan,Hitam,Individu,Langkat Kab.,Sumatra Utara,nan
100000000.0,2010.0,52500.0,,15.0,Hyundai,H-1,XG Next Generion,Bensin,Automatic,nan,nan,Silver,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
55000000.0,1996.0,187500.0,2500.0,29.0,Isuzu,Panther,2.5,Diesel,Manual,Minibus,4X2,Merah,Individu,Bandar Lampung Kota,Lampung,nan
195000000.0,2014.0,67500.0,1750.0,11.0,Nissan,Serena,HWS,Bensin,Automatic,Minibus,4X2,Putih,Individu,Tangerang Kota,Banten,nan
48000000.0,2004.0,112500.0,1000.0,21.0,Hyundai,Atoz,GLS,Bensin,Manual,Compact & City Car,4X2,Emas,Individu,Bandung Kota,Jawa Barat,nan
1575000000.0,2016.0,17500.0,3000.0,9.0,Mercedes-Benz,GL-Class,GL400,Bensin,Automatic,SUV,All Wheel Drive (AWD),Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Bintaro
795000000.0,2013.0,7500.0,2500.0,12.0,Mercedes-Benz,SLK,Lain-lain,Bensin,Automatic,Convertible,Rear Wheel Drive (RWD),Putih,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Bintaro
165000000.0,2015.0,17500.0,1250.0,10.0,Daihatsu,Terios,R,Bensin,Manual,Minibus,Rear Wheel Drive (RWD),Abu-abu,Individu,Yogyakarta Kota,Yogyakarta D.I.,nan
240000000.0,2011.0,97500.0,2500.0,14.0,Mitsubishi,Pajero Sport,Exceed,Diesel,Automatic Triptonic,Jeep,4X2,Lainnya,Individu,Jakarta Pusat,Jakarta D.K.I.,nan
119500000.0,2009.0,112500.0,2500.0,16.0,Nissan,X-Trail,Lain-lain,Bensin,Automatic Triptonic,SUV,4X2,Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
110000000.0,2017.0,57500.0,1250.0,8.0,Daihatsu,Sigra,1.2 R,Bensin,Manual,Hatchback,4X2,Putih,Individu,Bantul Kab.,Yogyakarta D.I.,nan
168000000.0,2013.0,82500.0,1750.0,12.0,Nissan,Serena,HWS,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
77000000.0,1996.0,112500.0,2500.0,29.0,BMW,Serie 3,323i E36 2.5,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Hitam,Individu,Buleleng Kab.,Bali,nan
114000000.0,2017.0,42500.0,1250.0,8.0,Honda,Brio,E,Bensin,Manual,Compact & City Car,4X2,Silver,Diler,Jakarta Timur,Jakarta D.K.I.,nan
110000000.0,2013.0,62500.0,,12.0,Toyota,Avanza,G,Bensin,Manual,nan,nan,Abu-abu,Diler,Tangerang Selatan Kota,Banten,nan
76000000.0,2016.0,32500.0,1250.0,9.0,Datsun,Go+,Panca T Style,Bensin,Manual,Van,4X2,Hitam,nan,Tangerang Kota,Banten,nan
60000000.0,1994.0,52500.0,2500.0,31.0,Isuzu,Panther,LS Hi Grade,Diesel,Manual,Minibus,4X2,Hijau,Individu,Makassar Kota,Sulawesi Selatan,nan
800000000.0,2011.0,67500.0,2500.0,14.0,Land Rover,Range Rover Sport,HSE,Diesel,Automatic Triptonic,Jeep,4X4,Hitam,Diler,Surabaya Kota,Jawa Timur,nan
44500000.0,1995.0,17500.0,2500.0,30.0,Isuzu,Panther,2.3,Diesel,Manual,Minibus,Front Wheel Drive (FWD),Hijau,Individu,Sragen Kab.,Jawa Tengah,nan
